Province_State,week,retail_and_recreation_percent_change_from_baseline
New Hampshire,2020-W40,8.064935064935066
New Hampshire,2020-W41,8.96103896103896
New Hampshire,2020-W42,2.5584415584415585
New Hampshire,2020-W43,-1.9610389610389611
New Hampshire,2020-W44,-8.233766233766234
New Hampshire,2020-W45,-6.12987012987013
New Hampshire,2020-W46,-7.740259740259741
New Hampshire,2020-W47,-12.233766233766234
New Hampshire,2020-W48,-17.818181818181817
New Hampshire,2020-W49,-14.831168831168831
New Hampshire,2020-W50,-11.03896103896104
New Hampshire,2020-W51,-13.896103896103897
New Hampshire,2020-W52,-11.974025974025974
New Hampshire,2020-W53,3.727272727272727
New Jersey,2020-W07,5.909090909090909
New Jersey,2020-W08,5.532467532467533
New Jersey,2020-W09,4.136363636363637
New Jersey,2020-W10,6.935064935064935
New Jersey,2020-W11,2.883116883116883
New Jersey,2020-W12,-31.753246753246753
New Jersey,2020-W13,-50.603896103896105
New Jersey,2020-W14,-52.88961038961039
New Jersey,2020-W15,-59.396103896103895
New Jersey,2020-W16,-57.48701298701299
New Jersey,2020-W17,-56.24025974025974
New Jersey,2020-W18,-49.422077922077925
New Jersey,2020-W19,-44.66233766233766
New Jersey,2020-W20,-41.324675324675326
New Jersey,2020-W21,-38.01298701298701
New Jersey,2020-W22,-35.675324675324674
New Jersey,2020-W23,-32.05844155844156
New Jersey,2020-W24,-27.357142857142858
New Jersey,2020-W25,-20.103896103896105
New Jersey,2020-W26,-16.0
New Jersey,2020-W27,-10.532467532467532
New Jersey,2020-W28,-14.376623376623376
New Jersey,2020-W29,-7.538961038961039
New Jersey,2020-W30,-8.980519480519481
New Jersey,2020-W31,-7.396103896103896
New Jersey,2020-W32,-7.396103896103896
New Jersey,2020-W33,-7.590909090909091
New Jersey,2020-W34,-16.496062992125985
New Jersey,2020-W35,-16.9140625
New Jersey,2020-W36,-13.259842519685039
New Jersey,2020-W37,-11.220588235294118
New Jersey,2020-W38,-8.214285714285714
New Jersey,2020-W39,-9.545454545454545
New Jersey,2020-W40,-11.435064935064934
New Jersey,2020-W41,-12.993506493506494
New Jersey,2020-W42,-15.577922077922079
New Jersey,2020-W43,-14.38961038961039
New Jersey,2020-W44,-18.649350649350648
New Jersey,2020-W45,-14.363636363636363
New Jersey,2020-W46,-19.253246753246753
New Jersey,2020-W47,-19.694805194805195
New Jersey,2020-W48,-22.11038961038961
New Jersey,2020-W49,-21.772727272727273
New Jersey,2020-W50,-19.305194805194805
New Jersey,2020-W51,-22.675324675324674
New Jersey,2020-W52,-20.40909090909091
New Jersey,2020-W53,-8.943181818181818
New Mexico,2020-W07,8.981481481481481
New Mexico,2020-W08,2.418848167539267
New Mexico,2020-W09,11.116402116402117
New Mexico,2020-W10,13.052631578947368
New Mexico,2020-W11,9.423280423280424
New Mexico,2020-W12,-18.304123711340207
New Mexico,2020-W13,-38.204081632653065
New Mexico,2020-W14,-35.142131979695435
New Mexico,2020-W15,-39.775862068965516
New Mexico,2020-W16,-33.35294117647059
New Mexico,2020-W17,-28.732758620689655
New Mexico,2020-W18,-24.189655172413794
New Mexico,2020-W19,-23.96551724137931
New Mexico,2020-W20,-22.541984732824428
New Mexico,2020-W21,-16.80952380952381
New Mexico,2020-W22,-18.14765100671141
New Mexico,2020-W23,-9.324324324324325
New Mexico,2020-W24,-9.426666666666666
New Mexico,2020-W25,-8.273333333333333
New Mexico,2020-W26,-8.570469798657719
New Mexico,2020-W27,-6.74496644295302
New Mexico,2020-W28,-9.664429530201343
New Mexico,2020-W29,-14.25503355704698
New Mexico,2020-W30,-14.697986577181208
New Mexico,2020-W31,-12.846666666666666
New Mexico,2020-W32,-12.093959731543624
New Mexico,2020-W33,-14.114093959731544
New Mexico,2020-W34,-19.098039215686274
New Mexico,2020-W35,-18.9
New Mexico,2020-W36,-14.56
New Mexico,2020-W37,-15.23076923076923
New Mexico,2020-W38,-13.483443708609272
New Mexico,2020-W39,-15.771812080536913
New Mexico,2020-W40,-14.033333333333333
New Mexico,2020-W41,-14.874172185430464
New Mexico,2020-W42,-16.337748344370862
New Mexico,2020-W43,-19.026490066225165
New Mexico,2020-W44,-24.106666666666666
New Mexico,2020-W45,-21.568627450980394
New Mexico,2020-W46,-24.05921052631579
New Mexico,2020-W47,-38.287581699346404
New Mexico,2020-W48,-43.09395973154363
New Mexico,2020-W49,-32.0
New Mexico,2020-W50,-33.25974025974026
New Mexico,2020-W51,-25.42105263157895
New Mexico,2020-W52,-28.5
New Mexico,2020-W53,-17.790697674418606
New York,2020-W07,10.71774193548387
New York,2020-W08,6.6336405529953915
New York,2020-W09,6.2949308755760365
New York,2020-W10,11.004608294930875
New York,2020-W11,5.131336405529954
New York,2020-W12,-27.55990783410138
New York,2020-W13,-46.62903225806452
New York,2020-W14,-43.016129032258064
New York,2020-W15,-52.831428571428575
New York,2020-W16,-49.84045584045584
New York,2020-W17,-48.13960113960114
New York,2020-W18,-39.91954022988506
New York,2020-W19,-37.931232091690546
New York,2020-W20,-34.076719576719576
New York,2020-W21,-25.454545454545453
New York,2020-W22,-27.102756892230577
New York,2020-W23,-22.28787878787879
New York,2020-W24,-17.59351620947631
New York,2020-W25,-12.40694789081886
New York,2020-W26,-11.885
New York,2020-W27,-6.708333333333333
New York,2020-W28,-7.605911330049261
New York,2020-W29,-6.408415841584159
New York,2020-W30,-5.513513513513513
New York,2020-W31,-4.478048780487805
New York,2020-W32,-4.226829268292683
New York,2020-W33,-4.128953771289538
New York,2020-W34,-15.943181818181818
New York,2020-W35,-16.140449438202246
New York,2020-W36,-13.418079096045197
New York,2020-W37,-10.225454545454545
New York,2020-W38,-5.201946472019465
New York,2020-W39,-5.348780487804878
New York,2020-W40,-7.2073170731707314
New York,2020-W41,-7.3
New York,2020-W42,-9.982885085574573
New York,2020-W43,-12.340632603406325
New York,2020-W44,-14.517241379310345
New York,2020-W45,-12.93398533007335
New York,2020-W46,-15.598039215686274
New York,2020-W47,-17.720588235294116
New York,2020-W48,-23.472906403940886
New York,2020-W49,-18.884520884520885
New York,2020-W50,-18.98768472906404
New York,2020-W51,-22.606879606879605
New York,2020-W52,-22.04228855721393
New York,2020-W53,-12.095652173913043
North Carolina,2020-W07,4.983695652173913
North Carolina,2020-W08,-0.8419452887537994
North Carolina,2020-W09,10.489329268292684
North Carolina,2020-W10,12.445121951219512
North Carolina,2020-W11,8.429438543247345
North Carolina,2020-W12,-18.146747352496217
North Carolina,2020-W13,-28.527987897125566
North Carolina,2020-W14,-33.665158371040725
North Carolina,2020-W15,-35.577167019027485
North Carolina,2020-W16,-26.217299578059073
North Carolina,2020-W17,-26.08033826638478
North Carolina,2020-W18,-16.70762711864407
North Carolina,2020-W19,-13.565957446808511
North Carolina,2020-W20,-12.86317907444668
North Carolina,2020-W21,-13.341698841698841
North Carolina,2020-W22,-7.3865384615384615
North Carolina,2020-W23,0.20930232558139536
North Carolina,2020-W24,-0.9766990291262136
North Carolina,2020-W25,-2.7693798449612403
North Carolina,2020-W26,-1.5650485436893204
North Carolina,2020-W27,0.5714285714285714
North Carolina,2020-W28,-1.1650485436893203
North Carolina,2020-W29,-1.7596899224806202
North Carolina,2020-W30,-2.556201550387597
North Carolina,2020-W31,-1.254863813229572
North Carolina,2020-W32,-3.0700389105058368
North Carolina,2020-W33,-3.128846153846154
North Carolina,2020-W34,-12.068181818181818
North Carolina,2020-W35,-12.411764705882353
North Carolina,2020-W36,-8.93953488372093
North Carolina,2020-W37,-7.472140762463343
North Carolina,2020-W38,-4.184108527131783
North Carolina,2020-W39,-5.064077669902913
North Carolina,2020-W40,-2.612403100775194
North Carolina,2020-W41,-6.178640776699029
North Carolina,2020-W42,-3.596116504854369
North Carolina,2020-W43,-5.106796116504855
North Carolina,2020-W44,-4.340425531914893
North Carolina,2020-W45,-4.543520309477756
North Carolina,2020-W46,-8.544401544401545
North Carolina,2020-W47,-7.788461538461538
North Carolina,2020-W48,-14.383720930232558
North Carolina,2020-W49,-7.648076923076923
North Carolina,2020-W50,-9.648076923076923
North Carolina,2020-W51,-10.212927756653992
North Carolina,2020-W52,-15.421875
North Carolina,2020-W53,-1.3888888888888888
North Dakota,2020-W07,6.5
North Dakota,2020-W08,4.963963963963964
North Dakota,2020-W09,6.4766355140186915
North Dakota,2020-W10,9.961904761904762
North Dakota,2020-W11,3.669811320754717
North Dakota,2020-W12,-27.636363636363637
North Dakota,2020-W13,-39.827586206896555
North Dakota,2020-W14,-45.127272727272725
North Dakota,2020-W15,-44.05882352941177
North Dakota,2020-W16,-37.19607843137255
North Dakota,2020-W17,-32.11764705882353
North Dakota,2020-W18,-22.82
North Dakota,2020-W19,-15.54
North Dakota,2020-W20,-11.981818181818182
North Dakota,2020-W21,-5.0
North Dakota,2020-W22,-4.838709677419355
North Dakota,2020-W23,0.5238095238095238
North Dakota,2020-W24,0.47692307692307695
North Dakota,2020-W25,2.212121212121212
North Dakota,2020-W26,1.9242424242424243
North Dakota,2020-W27,-0.796875
North Dakota,2020-W28,0.9701492537313433
North Dakota,2020-W29,0.25757575757575757
North Dakota,2020-W30,-1.9242424242424243
North Dakota,2020-W31,-1.0746268656716418
North Dakota,2020-W32,-2.1666666666666665
North Dakota,2020-W33,-1.1515151515151516
North Dakota,2020-W34,-3.9523809523809526
North Dakota,2020-W35,-5.285714285714286
North Dakota,2020-W36,-6.666666666666667
North Dakota,2020-W37,-7.538461538461538
North Dakota,2020-W38,-5.104477611940299
North Dakota,2020-W39,-8.705882352941176
North Dakota,2020-W40,-8.808823529411764
North Dakota,2020-W41,-9.06060606060606
North Dakota,2020-W42,-11.235294117647058
North Dakota,2020-W43,-14.424242424242424
North Dakota,2020-W44,-13.272727272727273
North Dakota,2020-W45,-15.338235294117647
North Dakota,2020-W46,-20.28787878787879
North Dakota,2020-W47,-21.21212121212121
North Dakota,2020-W48,-24.37704918032787
North Dakota,2020-W49,-15.296875
North Dakota,2020-W50,-15.742424242424242
North Dakota,2020-W51,-12.492537313432836
North Dakota,2020-W52,-24.6984126984127
North Dakota,2020-W53,-9.25
Ohio,2020-W07,6.456140350877193
Ohio,2020-W08,5.541390728476821
Ohio,2020-W09,8.407284768211921
Ohio,2020-W10,13.221854304635762
Ohio,2020-W11,6.201986754966887
Ohio,2020-W12,-26.654664484451718
Ohio,2020-W13,-40.34697217675941
Ohio,2020-W14,-35.50819672131148
Ohio,2020-W15,-39.169934640522875
Ohio,2020-W16,-31.545652173913044
Ohio,2020-W17,-27.287280701754387
Ohio,2020-W18,-18.724061810154524
Ohio,2020-W19,-17.889135254988915
Ohio,2020-W20,-14.152439024390244
Ohio,2020-W21,-6.414312617702448
Ohio,2020-W22,-1.1704545454545454
Ohio,2020-W23,3.534090909090909
Ohio,2020-W24,4.1856060606060606
Ohio,2020-W25,4.485822306238186
Ohio,2020-W26,2.520754716981132
Ohio,2020-W27,4.877126654064273
Ohio,2020-W28,3.43609022556391
Ohio,2020-W29,1.8120300751879699
Ohio,2020-W30,-0.6823308270676691
Ohio,2020-W31,-0.693609022556391
Ohio,2020-W32,2.5469924812030076
Ohio,2020-W33,0.5235404896421846
Ohio,2020-W34,-5.294736842105263
Ohio,2020-W35,-7.147368421052631
Ohio,2020-W36,-4.242105263157895
Ohio,2020-W37,-3.806646525679758
Ohio,2020-W38,2.2752808988764044
Ohio,2020-W39,0.5722326454033771
Ohio,2020-W40,-1.4634146341463414
Ohio,2020-W41,-2.1388367729831144
Ohio,2020-W42,-3.7327102803738317
Ohio,2020-W43,-6.714018691588785
Ohio,2020-W44,-7.057728119180633
Ohio,2020-W45,-5.164485981308411
Ohio,2020-W46,-8.919776119402986
Ohio,2020-W47,-12.983271375464684
Ohio,2020-W48,-18.81121495327103
Ohio,2020-W49,-13.104089219330856
Ohio,2020-W50,-10.191094619666048
Ohio,2020-W51,-9.804832713754648
Ohio,2020-W52,-16.63653483992467
Ohio,2020-W53,-1.7105263157894737
Oklahoma,2020-W07,4.2894736842105265
Oklahoma,2020-W08,2.5364077669902914
Oklahoma,2020-W09,15.014598540145986
Oklahoma,2020-W10,15.583743842364532
Oklahoma,2020-W11,10.25916870415648
Oklahoma,2020-W12,-12.164677804295943
Oklahoma,2020-W13,-22.26014319809069
Oklahoma,2020-W14,-27.574821852731592
Oklahoma,2020-W15,-30.697674418604652
Oklahoma,2020-W16,-21.66046511627907
Oklahoma,2020-W17,-15.407582938388625
Oklahoma,2020-W18,-4.947115384615385
Oklahoma,2020-W19,0.4878048780487805
Oklahoma,2020-W20,-3.495798319327731
Oklahoma,2020-W21,4.159090909090909
Oklahoma,2020-W22,0.8082706766917294
Oklahoma,2020-W23,8.240458015267176
Oklahoma,2020-W24,6.462121212121212
Oklahoma,2020-W25,5.348484848484849
Oklahoma,2020-W26,4.071428571428571
Oklahoma,2020-W27,6.21455938697318
Oklahoma,2020-W28,2.0568181818181817
Oklahoma,2020-W29,1.1766917293233083
Oklahoma,2020-W30,-0.690566037735849
Oklahoma,2020-W31,0.654275092936803
Oklahoma,2020-W32,3.411985018726592
Oklahoma,2020-W33,1.8141263940520447
Oklahoma,2020-W34,-7.782608695652174
Oklahoma,2020-W35,-8.826086956521738
Oklahoma,2020-W36,-7.088888888888889
Oklahoma,2020-W37,-4.25
Oklahoma,2020-W38,0.6468401486988847
Oklahoma,2020-W39,-0.9407407407407408
Oklahoma,2020-W40,2.8925925925925924
Oklahoma,2020-W41,-0.3694029850746269
Oklahoma,2020-W42,-1.758364312267658
Oklahoma,2020-W43,-3.8438661710037176
Oklahoma,2020-W44,-4.977777777777778
Oklahoma,2020-W45,-0.44569288389513106
Oklahoma,2020-W46,-4.992509363295881
Oklahoma,2020-W47,-6.609665427509293
Oklahoma,2020-W48,-15.319548872180452
Oklahoma,2020-W49,-4.401486988847584
Oklahoma,2020-W50,-7.756363636363637
Oklahoma,2020-W51,-5.1
Oklahoma,2020-W52,-9.782442748091603
Oklahoma,2020-W53,-0.19736842105263158
Oregon,2020-W07,10.333333333333334
Oregon,2020-W08,8.227906976744187
Oregon,2020-W09,12.868544600938968
Oregon,2020-W10,11.179245283018869
Oregon,2020-W11,4.230046948356808
Oregon,2020-W12,-20.705882352941178
Oregon,2020-W13,-43.223214285714285
Oregon,2020-W14,-40.022624434389144
Oregon,2020-W15,-38.29375
Oregon,2020-W16,-30.043478260869566
Oregon,2020-W17,-30.335403726708076
Oregon,2020-W18,-24.566037735849058
Oregon,2020-W19,-19.879746835443036
Oregon,2020-W20,-21.227777777777778
Oregon,2020-W21,-9.868686868686869
Oregon,2020-W22,-6.785
Oregon,2020-W23,-0.5858585858585859
Oregon,2020-W24,-0.21890547263681592
Oregon,2020-W25,3.425
Oregon,2020-W26,5.415
Oregon,2020-W27,7.278606965174129
Oregon,2020-W28,6.06
Oregon,2020-W29,6.6020408163265305
Oregon,2020-W30,7.555
Oregon,2020-W31,7.383084577114428
Oregon,2020-W32,8.388059701492537
Oregon,2020-W33,6.213930348258707
Oregon,2020-W34,-11.233766233766234
Oregon,2020-W35,-11.644736842105264
Oregon,2020-W36,-9.197368421052632
Oregon,2020-W37,-13.728
Oregon,2020-W38,-3.485
Oregon,2020-W39,-3.46
Oregon,2020-W40,0.7487437185929648
Oregon,2020-W41,-2.442786069651741
Oregon,2020-W42,-3.475
Oregon,2020-W43,-4.185
Oregon,2020-W44,-4.02
Oregon,2020-W45,-7.134328358208955
Oregon,2020-W46,-10.165829145728644
Oregon,2020-W47,-19.13131313131313
Oregon,2020-W48,-24.661616161616163
Oregon,2020-W49,-16.645
Oregon,2020-W50,-18.575
Oregon,2020-W51,-16.90954773869347
Oregon,2020-W52,-21.63819095477387
Oregon,2020-W53,-9.88695652173913
Pennsylvania,2020-W07,8.0078125
Pennsylvania,2020-W08,5.371937639198218
Pennsylvania,2020-W09,7.6466666666666665
Pennsylvania,2020-W10,11.167037861915368
Pennsylvania,2020-W11,6.82
Pennsylvania,2020-W12,-28.615044247787612
Pennsylvania,2020-W13,-44.205298013245034
Pennsylvania,2020-W14,-42.58093126385809
Pennsylvania,2020-W15,-46.42296918767507
Pennsylvania,2020-W16,-39.983379501385045
Pennsylvania,2020-W17,-38.5828729281768
Pennsylvania,2020-W18,-29.963687150837988
Pennsylvania,2020-W19,-27.09269662921348
Pennsylvania,2020-W20,-23.705426356589147
Pennsylvania,2020-W21,-16.42270531400966
Pennsylvania,2020-W22,-15.621026894865526
Pennsylvania,2020-W23,-8.187347931873479
Pennsylvania,2020-W24,-3.7230392156862746
Pennsylvania,2020-W25,-1.4804878048780488
Pennsylvania,2020-W26,-1.156479217603912
Pennsylvania,2020-W27,1.8014705882352942
Pennsylvania,2020-W28,0.3056234718826406
Pennsylvania,2020-W29,-1.1838235294117647
Pennsylvania,2020-W30,-2.2004889975550124
Pennsylvania,2020-W31,-0.7111650485436893
Pennsylvania,2020-W32,-0.7804878048780488
Pennsylvania,2020-W33,-0.3872549019607843
Pennsylvania,2020-W34,-8.17098445595855
Pennsylvania,2020-W35,-9.061855670103093
Pennsylvania,2020-W36,-8.119170984455959
Pennsylvania,2020-W37,-7.197183098591549
Pennsylvania,2020-W38,-1.2912621359223302
Pennsylvania,2020-W39,-2.767554479418886
Pennsylvania,2020-W40,-2.859903381642512
Pennsylvania,2020-W41,-4.128640776699029
Pennsylvania,2020-W42,-4.96144578313253
Pennsylvania,2020-W43,-7.363855421686747
Pennsylvania,2020-W44,-9.779376498800959
Pennsylvania,2020-W45,-7.385542168674699
Pennsylvania,2020-W46,-10.692307692307692
Pennsylvania,2020-W47,-13.019184652278177
Pennsylvania,2020-W48,-19.766265060240965
Pennsylvania,2020-W49,-14.632850241545894
Pennsylvania,2020-W50,-16.243961352657006
Pennsylvania,2020-W51,-24.987893462469735
Pennsylvania,2020-W52,-24.07598039215686
Pennsylvania,2020-W53,-11.336170212765957
Rhode Island,2020-W07,6.583333333333333
Rhode Island,2020-W08,7.666666666666667
Rhode Island,2020-W09,8.0
Rhode Island,2020-W10,8.261904761904763
Rhode Island,2020-W11,3.857142857142857
Rhode Island,2020-W12,-30.38095238095238
Rhode Island,2020-W13,-43.23809523809524
Rhode Island,2020-W14,-46.333333333333336
Rhode Island,2020-W15,-46.2972972972973
Rhode Island,2020-W16,-42.486486486486484
Rhode Island,2020-W17,-40.62162162162162
Rhode Island,2020-W18,-33.37837837837838
Rhode Island,2020-W19,-28.54054054054054
Rhode Island,2020-W20,-23.692307692307693
Rhode Island,2020-W21,-16.214285714285715
Rhode Island,2020-W22,-12.095238095238095
Rhode Island,2020-W23,-4.4523809523809526
Rhode Island,2020-W24,1.0238095238095237
Rhode Island,2020-W25,6.595238095238095
Rhode Island,2020-W26,4.023809523809524
Rhode Island,2020-W27,6.119047619047619
Rhode Island,2020-W28,7.880952380952381
Rhode Island,2020-W29,7.523809523809524
Rhode Island,2020-W30,7.595238095238095
Rhode Island,2020-W31,8.30952380952381
Rhode Island,2020-W32,5.738095238095238
Rhode Island,2020-W33,1.8333333333333333
Rhode Island,2020-W34,-6.043478260869565
Rhode Island,2020-W35,-8.347826086956522
Rhode Island,2020-W36,-4.166666666666667
Rhode Island,2020-W37,-1.935483870967742
Rhode Island,2020-W38,-0.023809523809523808
Rhode Island,2020-W39,-1.7857142857142858
Rhode Island,2020-W40,-3.738095238095238
Rhode Island,2020-W41,-6.214285714285714
Rhode Island,2020-W42,-11.166666666666666
Rhode Island,2020-W43,-9.142857142857142
Rhode Island,2020-W44,-16.523809523809526
Rhode Island,2020-W45,-10.761904761904763
Rhode Island,2020-W46,-15.0
Rhode Island,2020-W47,-17.214285714285715
Rhode Island,2020-W48,-24.666666666666668
Rhode Island,2020-W49,-23.928571428571427
Rhode Island,2020-W50,-20.404761904761905
Rhode Island,2020-W51,-23.80952380952381
Rhode Island,2020-W52,-22.19047619047619
Rhode Island,2020-W53,-11.0
South Carolina,2020-W07,3.4651162790697674
South Carolina,2020-W08,0.8725490196078431
South Carolina,2020-W09,12.463815789473685
South Carolina,2020-W10,10.872549019607844
South Carolina,2020-W11,9.928104575163399
South Carolina,2020-W12,-17.04823151125402
South Carolina,2020-W13,-29.93968253968254
South Carolina,2020-W14,-29.003205128205128
South Carolina,2020-W15,-39.0990099009901
South Carolina,2020-W16,-27.24137931034483
South Carolina,2020-W17,-25.15609756097561
South Carolina,2020-W18,-15.08955223880597
South Carolina,2020-W19,-10.61
South Carolina,2020-W20,-8.34862385321101
South Carolina,2020-W21,-6.137931034482759
South Carolina,2020-W22,-6.431034482758621
South Carolina,2020-W23,0.591304347826087
South Carolina,2020-W24,-1.4545454545454546
South Carolina,2020-W25,-0.8491379310344828
South Carolina,2020-W26,-2.788793103448276
South Carolina,2020-W27,-0.6681034482758621
South Carolina,2020-W28,-5.343347639484978
South Carolina,2020-W29,-5.643776824034335
South Carolina,2020-W30,-6.619658119658119
South Carolina,2020-W31,-5.047210300429184
South Carolina,2020-W32,-6.753246753246753
South Carolina,2020-W33,-7.362068965517241
South Carolina,2020-W34,-9.42608695652174
South Carolina,2020-W35,-9.89655172413793
South Carolina,2020-W36,-5.2368421052631575
South Carolina,2020-W37,-8.579268292682928
South Carolina,2020-W38,-7.564655172413793
South Carolina,2020-W39,-6.865800865800866
South Carolina,2020-W40,-2.978448275862069
South Carolina,2020-W41,-6.116883116883117
South Carolina,2020-W42,-5.515021459227468
South Carolina,2020-W43,-6.952586206896552
South Carolina,2020-W44,-6.025974025974026
South Carolina,2020-W45,-5.886956521739131
South Carolina,2020-W46,-9.254310344827585
South Carolina,2020-W47,-7.489270386266094
South Carolina,2020-W48,-13.502164502164502
South Carolina,2020-W49,-5.627705627705628
South Carolina,2020-W50,-7.366379310344827
South Carolina,2020-W51,-6.642241379310345
South Carolina,2020-W52,-12.568281938325992
South Carolina,2020-W53,1.0227272727272727
South Dakota,2020-W07,8.457142857142857
South Dakota,2020-W08,1.631578947368421
South Dakota,2020-W09,4.320610687022901
South Dakota,2020-W10,10.162790697674419
South Dakota,2020-W11,-0.6589147286821705
South Dakota,2020-W12,-20.492753623188406
South Dakota,2020-W13,-34.84137931034483
South Dakota,2020-W14,-39.56944444444444
South Dakota,2020-W15,-41.85964912280702
South Dakota,2020-W16,-34.0
South Dakota,2020-W17,-27.70909090909091
South Dakota,2020-W18,-18.296296296296298
South Dakota,2020-W19,-14.592592592592593
South Dakota,2020-W20,-11.06060606060606
South Dakota,2020-W21,-1.6233766233766234
South Dakota,2020-W22,-0.5584415584415584
South Dakota,2020-W23,4.315789473684211
South Dakota,2020-W24,6.4
South Dakota,2020-W25,10.460526315789474
South Dakota,2020-W26,10.226666666666667
South Dakota,2020-W27,12.786666666666667
South Dakota,2020-W28,12.173333333333334
South Dakota,2020-W29,12.866666666666667
South Dakota,2020-W30,12.08
South Dakota,2020-W31,12.866666666666667
South Dakota,2020-W32,18.986666666666668
South Dakota,2020-W33,22.546666666666667
South Dakota,2020-W34,11.333333333333334
South Dakota,2020-W35,9.0
South Dakota,2020-W36,11.428571428571429
South Dakota,2020-W37,5.933333333333334
South Dakota,2020-W38,7.1466666666666665
South Dakota,2020-W39,4.092105263157895
South Dakota,2020-W40,3.4155844155844157
South Dakota,2020-W41,1.763157894736842
South Dakota,2020-W42,-0.7307692307692307
South Dakota,2020-W43,-10.50632911392405
South Dakota,2020-W44,-3.2948717948717947
South Dakota,2020-W45,-4.884615384615385
South Dakota,2020-W46,-10.5625
South Dakota,2020-W47,-8.265822784810126
South Dakota,2020-W48,-15.282051282051283
South Dakota,2020-W49,-6.139240506329114
South Dakota,2020-W50,-6.7125
South Dakota,2020-W51,-3.55
South Dakota,2020-W52,-17.474358974358974
South Dakota,2020-W53,-0.9565217391304348
Tennessee,2020-W07,7.248447204968944
Tennessee,2020-W08,1.979416809605489
Tennessee,2020-W09,11.76896551724138
Tennessee,2020-W10,15.229965156794425
Tennessee,2020-W11,7.2075471698113205
Tennessee,2020-W12,-13.18918918918919
Tennessee,2020-W13,-25.7020202020202
Tennessee,2020-W14,-28.446127946127945
Tennessee,2020-W15,-35.327044025157235
Tennessee,2020-W16,-22.009345794392523
Tennessee,2020-W17,-21.5
Tennessee,2020-W18,-7.4
Tennessee,2020-W19,-2.262135922330097
Tennessee,2020-W20,-0.9088235294117647
Tennessee,2020-W21,1.3198924731182795
Tennessee,2020-W22,1.6997319034852547
Tennessee,2020-W23,6.873994638069705
Tennessee,2020-W24,5.64343163538874
Tennessee,2020-W25,6.436997319034853
Tennessee,2020-W26,3.158176943699732
Tennessee,2020-W27,4.855614973262032
Tennessee,2020-W28,2.5603217158176945
Tennessee,2020-W29,1.7238605898123325
Tennessee,2020-W30,-0.43466666666666665
Tennessee,2020-W31,2.292225201072386
Tennessee,2020-W32,2.809651474530831
Tennessee,2020-W33,-0.9865951742627346
Tennessee,2020-W34,-5.940298507462686
Tennessee,2020-W35,-7.17910447761194
Tennessee,2020-W36,-2.969924812030075
Tennessee,2020-W37,-3.6666666666666665
Tennessee,2020-W38,0.6327077747989276
Tennessee,2020-W39,-2.254691689008043
Tennessee,2020-W40,0.8736559139784946
Tennessee,2020-W41,-2.8613333333333335
Tennessee,2020-W42,-1.0641711229946524
Tennessee,2020-W43,-2.155495978552279
Tennessee,2020-W44,-1.4358288770053476
Tennessee,2020-W45,-1.3529411764705883
Tennessee,2020-W46,-3.7245989304812834
Tennessee,2020-W47,-5.037533512064343
Tennessee,2020-W48,-11.790450928381963
Tennessee,2020-W49,-4.471849865951743
Tennessee,2020-W50,-4.696808510638298
Tennessee,2020-W51,-3.952
Tennessee,2020-W52,-12.243967828418231
Tennessee,2020-W53,6.349282296650718
Texas,2020-W07,6.9222222222222225
Texas,2020-W08,2.187111801242236
Texas,2020-W09,12.698512137823023
Texas,2020-W10,13.095911949685535
Texas,2020-W11,11.695993715632364
Texas,2020-W12,-15.129402756508423
Texas,2020-W13,-28.59725400457666
Texas,2020-W14,-34.510654490106546
Texas,2020-W15,-38.0463768115942
Texas,2020-W16,-29.04057971014493
Texas,2020-W17,-25.156976744186046
Texas,2020-W18,-18.276315789473685
Texas,2020-W19,-12.591508052708638
Texas,2020-W20,-13.650331125827815
Texas,2020-W21,-8.02889447236181
Texas,2020-W22,-8.222361809045227
Texas,2020-W23,-3.8743781094527363
Texas,2020-W24,-4.078260869565217
Texas,2020-W25,-4.669576059850374
Texas,2020-W26,-9.527295285359802
Texas,2020-W27,-8.875462392108508
Texas,2020-W28,-11.610837438423646
Texas,2020-W29,-11.206211180124223
Texas,2020-W30,-12.98766954377312
Texas,2020-W31,-9.705080545229244
Texas,2020-W32,-8.157568238213399
Texas,2020-W33,-9.72716049382716
Texas,2020-W34,-12.531055900621118
Texas,2020-W35,-14.643292682926829
Texas,2020-W36,-10.663551401869158
Texas,2020-W37,-10.646182495344506
Texas,2020-W38,-8.387730061349693
Texas,2020-W39,-11.60635696821516
Texas,2020-W40,-7.192118226600985
Texas,2020-W41,-9.312883435582823
Texas,2020-W42,-8.647630619684083
Texas,2020-W43,-9.533659730722155
Texas,2020-W44,-9.78361858190709
Texas,2020-W45,-9.086903304773562
Texas,2020-W46,-10.291666666666666
Texas,2020-W47,-11.015950920245398
Texas,2020-W48,-19.3390452876377
Texas,2020-W49,-10.00123609394314
Texas,2020-W50,-11.909876543209876
Texas,2020-W51,-8.99753086419753
Texas,2020-W52,-16.11417816813049
Texas,2020-W53,-8.823008849557523
Utah,2020-W07,11.317073170731707
Utah,2020-W08,8.843137254901961
Utah,2020-W09,11.10126582278481
Utah,2020-W10,15.254777070063694
Utah,2020-W11,12.596153846153847
Utah,2020-W12,-17.11320754716981
Utah,2020-W13,-31.432926829268293
Utah,2020-W14,-33.16969696969697
Utah,2020-W15,-36.55555555555556
Utah,2020-W16,-30.813953488372093
Utah,2020-W17,-24.894117647058824
Utah,2020-W18,-19.547619047619047
